epoch,GRU-HN_loss,GRU-HN_log_likelihood,LSTM-HN_loss,LSTM-HN_log_likelihood
919.000000,141.602478,-141.602478,-4169.692383,4169.692383
920.000000,135.978943,-135.978943,-4175.495605,4175.495605
921.000000,130.358566,-130.358566,-4181.296387,4181.296387
922.000000,124.737625,-124.737625,-4187.095703,4187.095703
923.000000,119.118721,-119.118721,-4192.892578,4192.892578
924.000000,113.500854,-113.500854,-4198.687988,4198.687988
925.000000,107.883255,-107.883255,-4204.481445,4204.481445
926.000000,102.268600,-102.268600,-4210.273438,4210.273438
927.000000,96.654274,-96.654274,-4216.062988,4216.062988
928.000000,91.042923,-91.042923,-4221.851074,4221.851074
929.000000,85.430588,-85.430588,-4227.637207,4227.637207
930.000000,79.821251,-79.821251,-4233.421875,4233.421875
931.000000,74.212212,-74.212212,-4239.204102,4239.204102
932.000000,68.604782,-68.604782,-4244.984863,4244.984863
933.000000,62.999390,-62.999390,-4250.764160,4250.764160
934.000000,57.394306,-57.394306,-4256.541016,4256.541016
935.000000,51.789661,-51.789661,-4262.316895,4262.316895
936.000000,46.188560,-46.188560,-4268.090332,4268.090332
937.000000,40.587952,-40.587952,-4273.862305,4273.862305
938.000000,34.987713,-34.987713,-4279.632324,4279.632324
939.000000,29.389698,-29.389698,-4285.400391,4285.400391
940.000000,23.792082,-23.792082,-4291.166992,4291.166992
941.000000,18.196573,-18.196573,-4296.931641,4296.931641
942.000000,12.603336,-12.603336,-4302.695312,4302.695312
943.000000,7.009194,-7.009194,-4308.456543,4308.456543
944.000000,1.417242,-1.417242,-4314.216309,4314.216309
945.000000,-4.173773,4.173773,-4319.973633,4319.973633
946.000000,-9.762731,9.762731,-4325.730469,4325.730469
947.000000,-15.352196,15.352196,-4331.484863,4331.484863
948.000000,-20.937979,20.937979,-4337.238281,4337.238281
949.000000,nan,nan,-4342.988770,4342.988770
950.000000,nan,nan,-4348.737793,4348.737793
951.000000,nan,nan,-4354.485352,4354.485352
952.000000,nan,nan,-4360.231445,4360.231445
953.000000,nan,nan,-4365.975586,4365.975586
954.000000,nan,nan,-4371.717773,4371.717773
955.000000,nan,nan,-4377.459473,4377.459473
956.000000,nan,nan,-4383.198242,4383.198242
957.000000,nan,nan,-4388.935547,4388.935547
958.000000,nan,nan,-4394.671875,4394.671875
959.000000,nan,nan,-4400.405762,4400.405762
960.000000,nan,nan,-4406.138184,4406.138184
961.000000,nan,nan,-4411.868652,4411.868652
962.000000,nan,nan,-4417.598145,4417.598145
963.000000,nan,nan,-4423.325195,4423.325195
964.000000,nan,nan,-4429.051758,4429.051758
965.000000,nan,nan,-4434.775391,4434.775391
966.000000,nan,nan,-4440.498535,4440.498535
967.000000,nan,nan,-4446.219727,4446.219727
968.000000,nan,nan,-4451.938477,4451.938477
969.000000,nan,nan,-4457.656738,4457.656738
970.000000,nan,nan,-4463.373047,4463.373047
971.000000,nan,nan,-4469.087402,4469.087402
972.000000,nan,nan,-4474.800293,4474.800293
973.000000,nan,nan,-4480.511719,4480.511719
974.000000,nan,nan,-4486.221680,4486.221680
975.000000,nan,nan,-4491.929199,4491.929199
976.000000,nan,nan,-4497.636230,4497.636230
977.000000,nan,nan,-4503.340820,4503.340820
978.000000,nan,nan,-4509.044922,4509.044922
979.000000,nan,nan,-4514.746094,4514.746094
980.000000,nan,nan,-4520.446777,4520.446777
981.000000,nan,nan,-4526.145508,4526.145508
982.000000,nan,nan,-4531.842773,4531.842773
983.000000,nan,nan,-4537.538086,4537.538086
984.000000,nan,nan,-4543.232422,4543.232422
985.000000,nan,nan,-4548.924805,4548.924805
986.000000,nan,nan,-4554.616211,4554.616211
987.000000,nan,nan,-4560.305664,4560.305664
988.000000,nan,nan,-4565.993164,4565.993164
989.000000,nan,nan,-4571.679688,4571.679688
990.000000,nan,nan,-4577.364746,4577.364746
991.000000,nan,nan,-4583.047852,4583.047852
992.000000,nan,nan,-4588.729492,4588.729492
993.000000,nan,nan,-4594.410156,4594.410156
994.000000,nan,nan,-4600.088867,4600.088867
995.000000,nan,nan,-4605.766113,4605.766113
996.000000,nan,nan,-4611.442383,4611.442383
997.000000,nan,nan,-4617.116211,4617.116211
998.000000,nan,nan,-4622.789062,4622.789062
999.000000,nan,nan,-4628.460938,4628.460938
